center,left,right,steering,throttle,brake,speed
IMG/center_2021_02_08_17_30_53_109.jpg,IMG/left_2021_02_08_17_30_53_109.jpg,IMG/right_2021_02_08_17_30_53_109.jpg,0,0,0,3.13E-06
IMG/center_2021_02_08_17_30_53_184.jpg,IMG/left_2021_02_08_17_30_53_184.jpg,IMG/right_2021_02_08_17_30_53_184.jpg,0,0,0,1.85E-06
IMG/center_2021_02_08_17_30_53_275.jpg,IMG/left_2021_02_08_17_30_53_275.jpg,IMG/right_2021_02_08_17_30_53_275.jpg,0,0,0,3.86E-06
IMG/center_2021_02_08_17_30_53_390.jpg,IMG/left_2021_02_08_17_30_53_390.jpg,IMG/right_2021_02_08_17_30_53_390.jpg,0,0,0,1.26E-05
IMG/center_2021_02_08_17_30_53_523.jpg,IMG/left_2021_02_08_17_30_53_523.jpg,IMG/right_2021_02_08_17_30_53_523.jpg,0,0,0,6.65E-06
IMG/center_2021_02_08_17_30_53_592.jpg,IMG/left_2021_02_08_17_30_53_592.jpg,IMG/right_2021_02_08_17_30_53_592.jpg,0,0,0,7.01E-06
IMG/center_2021_02_08_17_30_53_658.jpg,IMG/left_2021_02_08_17_30_53_658.jpg,IMG/right_2021_02_08_17_30_53_658.jpg,0,0,0,1.39E-06
IMG/center_2021_02_08_17_30_53_799.jpg,IMG/left_2021_02_08_17_30_53_799.jpg,IMG/right_2021_02_08_17_30_53_799.jpg,0,0,0,2.52E-06
IMG/center_2021_02_08_17_30_53_865.jpg,IMG/left_2021_02_08_17_30_53_865.jpg,IMG/right_2021_02_08_17_30_53_865.jpg,0,0,0,1.29E-05
IMG/center_2021_02_08_17_30_53_933.jpg,IMG/left_2021_02_08_17_30_53_933.jpg,IMG/right_2021_02_08_17_30_53_933.jpg,0,0,0,8.28E-06
IMG/center_2021_02_08_17_30_54_059.jpg,IMG/left_2021_02_08_17_30_54_059.jpg,IMG/right_2021_02_08_17_30_54_059.jpg,0,0,0,1.31E-05
IMG/center_2021_02_08_17_30_54_213.jpg,IMG/left_2021_02_08_17_30_54_213.jpg,IMG/right_2021_02_08_17_30_54_213.jpg,0,0.4076282,0,0.4858227
IMG/center_2021_02_08_17_30_54_296.jpg,IMG/left_2021_02_08_17_30_54_296.jpg,IMG/right_2021_02_08_17_30_54_296.jpg,0,0.6565802,0,1.025397
IMG/center_2021_02_08_17_30_54_405.jpg,IMG/left_2021_02_08_17_30_54_405.jpg,IMG/right_2021_02_08_17_30_54_405.jpg,-0.25,0.9556563,0,2.030735
IMG/center_2021_02_08_17_30_54_507.jpg,IMG/left_2021_02_08_17_30_54_507.jpg,IMG/right_2021_02_08_17_30_54_507.jpg,0,1,0,3.421878
IMG/center_2021_02_08_17_30_54_645.jpg,IMG/left_2021_02_08_17_30_54_645.jpg,IMG/right_2021_02_08_17_30_54_645.jpg,-0.15,1,0,5.055817
IMG/center_2021_02_08_17_30_54_783.jpg,IMG/left_2021_02_08_17_30_54_783.jpg,IMG/right_2021_02_08_17_30_54_783.jpg,0,1,0,6.669269
IMG/center_2021_02_08_17_30_54_850.jpg,IMG/left_2021_02_08_17_30_54_850.jpg,IMG/right_2021_02_08_17_30_54_850.jpg,-0.2,1,0,7.57335
IMG/center_2021_02_08_17_30_54_917.jpg,IMG/left_2021_02_08_17_30_54_917.jpg,IMG/right_2021_02_08_17_30_54_917.jpg,-0.35,1,0,8.231931
IMG/center_2021_02_08_17_30_54_985.jpg,IMG/left_2021_02_08_17_30_54_985.jpg,IMG/right_2021_02_08_17_30_54_985.jpg,-0.5000001,1,0,8.872503
IMG/center_2021_02_08_17_30_55_126.jpg,IMG/left_2021_02_08_17_30_55_126.jpg,IMG/right_2021_02_08_17_30_55_126.jpg,0,1,0,10.32446
IMG/center_2021_02_08_17_30_55_197.jpg,IMG/left_2021_02_08_17_30_55_197.jpg,IMG/right_2021_02_08_17_30_55_197.jpg,0,1,0,11.20326
IMG/center_2021_02_08_17_30_55_296.jpg,IMG/left_2021_02_08_17_30_55_296.jpg,IMG/right_2021_02_08_17_30_55_296.jpg,-0.25,1,0,12.33948
IMG/center_2021_02_08_17_30_55_375.jpg,IMG/left_2021_02_08_17_30_55_375.jpg,IMG/right_2021_02_08_17_30_55_375.jpg,0,1,0,13.11581
IMG/center_2021_02_08_17_30_55_540.jpg,IMG/left_2021_02_08_17_30_55_540.jpg,IMG/right_2021_02_08_17_30_55_540.jpg,0,1,0,14.53079
IMG/center_2021_02_08_17_30_55_582.jpg,IMG/left_2021_02_08_17_30_55_582.jpg,IMG/right_2021_02_08_17_30_55_582.jpg,-0.15,0.7889587,0,15.15162
IMG/center_2021_02_08_17_30_55_683.jpg,IMG/left_2021_02_08_17_30_55_683.jpg,IMG/right_2021_02_08_17_30_55_683.jpg,-0.35,1,0,15.87637
IMG/center_2021_02_08_17_30_55_723.jpg,IMG/left_2021_02_08_17_30_55_723.jpg,IMG/right_2021_02_08_17_30_55_723.jpg,-0.5000001,1,0,16.51244
IMG/center_2021_02_08_17_30_55_795.jpg,IMG/left_2021_02_08_17_30_55_795.jpg,IMG/right_2021_02_08_17_30_55_795.jpg,-0.7,1,0,17.2249
IMG/center_2021_02_08_17_30_55_867.jpg,IMG/left_2021_02_08_17_30_55_867.jpg,IMG/right_2021_02_08_17_30_55_867.jpg,-0.8500001,1,0,17.59725
IMG/center_2021_02_08_17_30_55_948.jpg,IMG/left_2021_02_08_17_30_55_948.jpg,IMG/right_2021_02_08_17_30_55_948.jpg,0,1,0,18.38938
IMG/center_2021_02_08_17_30_56_020.jpg,IMG/left_2021_02_08_17_30_56_020.jpg,IMG/right_2021_02_08_17_30_56_020.jpg,0,1,0,19.18984
IMG/center_2021_02_08_17_30_56_110.jpg,IMG/left_2021_02_08_17_30_56_110.jpg,IMG/right_2021_02_08_17_30_56_110.jpg,-0.2,1,0,20.00662
IMG/center_2021_02_08_17_30_56_202.jpg,IMG/left_2021_02_08_17_30_56_202.jpg,IMG/right_2021_02_08_17_30_56_202.jpg,0,1,0,20.96286
IMG/center_2021_02_08_17_30_56_293.jpg,IMG/left_2021_02_08_17_30_56_293.jpg,IMG/right_2021_02_08_17_30_56_293.jpg,0,1,0,21.99707
IMG/center_2021_02_08_17_30_56_389.jpg,IMG/left_2021_02_08_17_30_56_389.jpg,IMG/right_2021_02_08_17_30_56_389.jpg,0,1,0,22.9638
IMG/center_2021_02_08_17_30_56_533.jpg,IMG/left_2021_02_08_17_30_56_533.jpg,IMG/right_2021_02_08_17_30_56_533.jpg,0,1,0,24.33661
IMG/center_2021_02_08_17_30_56_612.jpg,IMG/left_2021_02_08_17_30_56_612.jpg,IMG/right_2021_02_08_17_30_56_612.jpg,0,1,0,25.10749
IMG/center_2021_02_08_17_30_56_699.jpg,IMG/left_2021_02_08_17_30_56_699.jpg,IMG/right_2021_02_08_17_30_56_699.jpg,0,1,0,25.87254
IMG/center_2021_02_08_17_30_56_776.jpg,IMG/left_2021_02_08_17_30_56_776.jpg,IMG/right_2021_02_08_17_30_56_776.jpg,0,1,0,26.63185
IMG/center_2021_02_08_17_30_56_848.jpg,IMG/left_2021_02_08_17_30_56_848.jpg,IMG/right_2021_02_08_17_30_56_848.jpg,-0.15,1,0,27.18842
IMG/center_2021_02_08_17_30_56_987.jpg,IMG/left_2021_02_08_17_30_56_987.jpg,IMG/right_2021_02_08_17_30_56_987.jpg,-0.5000001,1,0,28.32071
IMG/center_2021_02_08_17_30_57_059.jpg,IMG/left_2021_02_08_17_30_57_059.jpg,IMG/right_2021_02_08_17_30_57_059.jpg,0,1,0,29.0358
IMG/center_2021_02_08_17_30_57_127.jpg,IMG/left_2021_02_08_17_30_57_127.jpg,IMG/right_2021_02_08_17_30_57_127.jpg,0,1,0,29.58219
IMG/center_2021_02_08_17_30_57_196.jpg,IMG/left_2021_02_08_17_30_57_196.jpg,IMG/right_2021_02_08_17_30_57_196.jpg,0,1,0,30.18922
IMG/center_2021_02_08_17_30_57_271.jpg,IMG/left_2021_02_08_17_30_57_271.jpg,IMG/right_2021_02_08_17_30_57_271.jpg,0,1,0,30.19026
IMG/center_2021_02_08_17_30_57_350.jpg,IMG/left_2021_02_08_17_30_57_350.jpg,IMG/right_2021_02_08_17_30_57_350.jpg,-0.2,1,0,30.18102
IMG/center_2021_02_08_17_30_57_426.jpg,IMG/left_2021_02_08_17_30_57_426.jpg,IMG/right_2021_02_08_17_30_57_426.jpg,-0.35,1,0,30.16454
IMG/center_2021_02_08_17_30_57_553.jpg,IMG/left_2021_02_08_17_30_57_553.jpg,IMG/right_2021_02_08_17_30_57_553.jpg,0,1,0,30.1899
IMG/center_2021_02_08_17_30_57_631.jpg,IMG/left_2021_02_08_17_30_57_631.jpg,IMG/right_2021_02_08_17_30_57_631.jpg,0,1,0,30.19024
IMG/center_2021_02_08_17_30_57_701.jpg,IMG/left_2021_02_08_17_30_57_701.jpg,IMG/right_2021_02_08_17_30_57_701.jpg,0,1,0,30.19053
IMG/center_2021_02_08_17_30_57_776.jpg,IMG/left_2021_02_08_17_30_57_776.jpg,IMG/right_2021_02_08_17_30_57_776.jpg,-0.2,1,0,30.18069
IMG/center_2021_02_08_17_30_57_914.jpg,IMG/left_2021_02_08_17_30_57_914.jpg,IMG/right_2021_02_08_17_30_57_914.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_30_57_987.jpg,IMG/left_2021_02_08_17_30_57_987.jpg,IMG/right_2021_02_08_17_30_57_987.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_30_58_120.jpg,IMG/left_2021_02_08_17_30_58_120.jpg,IMG/right_2021_02_08_17_30_58_120.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_30_58_188.jpg,IMG/left_2021_02_08_17_30_58_188.jpg,IMG/right_2021_02_08_17_30_58_188.jpg,-0.15,1,0,30.18442
IMG/center_2021_02_08_17_30_58_263.jpg,IMG/left_2021_02_08_17_30_58_263.jpg,IMG/right_2021_02_08_17_30_58_263.jpg,-0.35,1,0,30.16362
IMG/center_2021_02_08_17_30_58_344.jpg,IMG/left_2021_02_08_17_30_58_344.jpg,IMG/right_2021_02_08_17_30_58_344.jpg,-0.5500001,1,0,30.13934
IMG/center_2021_02_08_17_30_58_422.jpg,IMG/left_2021_02_08_17_30_58_422.jpg,IMG/right_2021_02_08_17_30_58_422.jpg,0,1,0,30.18649
IMG/center_2021_02_08_17_30_58_498.jpg,IMG/left_2021_02_08_17_30_58_498.jpg,IMG/right_2021_02_08_17_30_58_498.jpg,0,1,0,30.18955
IMG/center_2021_02_08_17_30_58_616.jpg,IMG/left_2021_02_08_17_30_58_616.jpg,IMG/right_2021_02_08_17_30_58_616.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_30_58_699.jpg,IMG/left_2021_02_08_17_30_58_699.jpg,IMG/right_2021_02_08_17_30_58_699.jpg,0,1,0,30.19032
IMG/center_2021_02_08_17_30_58_803.jpg,IMG/left_2021_02_08_17_30_58_803.jpg,IMG/right_2021_02_08_17_30_58_803.jpg,-0.1,1,0,30.18799
IMG/center_2021_02_08_17_30_58_902.jpg,IMG/left_2021_02_08_17_30_58_902.jpg,IMG/right_2021_02_08_17_30_58_902.jpg,0,1,0,30.18978
IMG/center_2021_02_08_17_30_58_971.jpg,IMG/left_2021_02_08_17_30_58_971.jpg,IMG/right_2021_02_08_17_30_58_971.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_30_59_038.jpg,IMG/left_2021_02_08_17_30_59_038.jpg,IMG/right_2021_02_08_17_30_59_038.jpg,0,1,0,30.19026
IMG/center_2021_02_08_17_30_59_168.jpg,IMG/left_2021_02_08_17_30_59_168.jpg,IMG/right_2021_02_08_17_30_59_168.jpg,0,1,0,30.18996
IMG/center_2021_02_08_17_30_59_247.jpg,IMG/left_2021_02_08_17_30_59_247.jpg,IMG/right_2021_02_08_17_30_59_247.jpg,0,1,0,30.19026
IMG/center_2021_02_08_17_30_59_322.jpg,IMG/left_2021_02_08_17_30_59_322.jpg,IMG/right_2021_02_08_17_30_59_322.jpg,-0.2,1,0,30.18058
IMG/center_2021_02_08_17_30_59_401.jpg,IMG/left_2021_02_08_17_30_59_401.jpg,IMG/right_2021_02_08_17_30_59_401.jpg,-0.4,0.7596775,0,30.09435
IMG/center_2021_02_08_17_30_59_485.jpg,IMG/left_2021_02_08_17_30_59_485.jpg,IMG/right_2021_02_08_17_30_59_485.jpg,-0.6000001,0.5070379,0,30.00455
IMG/center_2021_02_08_17_30_59_562.jpg,IMG/left_2021_02_08_17_30_59_562.jpg,IMG/right_2021_02_08_17_30_59_562.jpg,0,0.2794911,0,29.98466
IMG/center_2021_02_08_17_30_59_638.jpg,IMG/left_2021_02_08_17_30_59_638.jpg,IMG/right_2021_02_08_17_30_59_638.jpg,0,0.04897276,0,29.8241
IMG/center_2021_02_08_17_30_59_728.jpg,IMG/left_2021_02_08_17_30_59_728.jpg,IMG/right_2021_02_08_17_30_59_728.jpg,-0.2,0,0,29.58537
IMG/center_2021_02_08_17_30_59_802.jpg,IMG/left_2021_02_08_17_30_59_802.jpg,IMG/right_2021_02_08_17_30_59_802.jpg,0,0.2187034,0,29.51801
IMG/center_2021_02_08_17_30_59_885.jpg,IMG/left_2021_02_08_17_30_59_885.jpg,IMG/right_2021_02_08_17_30_59_885.jpg,0,0.4704196,0,29.69225
IMG/center_2021_02_08_17_30_59_973.jpg,IMG/left_2021_02_08_17_30_59_973.jpg,IMG/right_2021_02_08_17_30_59_973.jpg,0.25,0.7325394,0,30.10346
IMG/center_2021_02_08_17_31_00_048.jpg,IMG/left_2021_02_08_17_31_00_048.jpg,IMG/right_2021_02_08_17_31_00_048.jpg,0.4,0.9637269,0,30.11497
IMG/center_2021_02_08_17_31_00_160.jpg,IMG/left_2021_02_08_17_31_00_160.jpg,IMG/right_2021_02_08_17_31_00_160.jpg,0.7,1,0,30.12103
IMG/center_2021_02_08_17_31_00_226.jpg,IMG/left_2021_02_08_17_31_00_226.jpg,IMG/right_2021_02_08_17_31_00_226.jpg,0,1,0,30.17871
IMG/center_2021_02_08_17_31_00_296.jpg,IMG/left_2021_02_08_17_31_00_296.jpg,IMG/right_2021_02_08_17_31_00_296.jpg,0,1,0,30.18805
IMG/center_2021_02_08_17_31_00_375.jpg,IMG/left_2021_02_08_17_31_00_375.jpg,IMG/right_2021_02_08_17_31_00_375.jpg,0,1,0,30.19008
IMG/center_2021_02_08_17_31_00_448.jpg,IMG/left_2021_02_08_17_31_00_448.jpg,IMG/right_2021_02_08_17_31_00_448.jpg,0,1,0,30.19046
IMG/center_2021_02_08_17_31_00_523.jpg,IMG/left_2021_02_08_17_31_00_523.jpg,IMG/right_2021_02_08_17_31_00_523.jpg,-0.2,1,0,30.17772
IMG/center_2021_02_08_17_31_00_619.jpg,IMG/left_2021_02_08_17_31_00_619.jpg,IMG/right_2021_02_08_17_31_00_619.jpg,-0.45,1,0,30.1496
IMG/center_2021_02_08_17_31_00_689.jpg,IMG/left_2021_02_08_17_31_00_689.jpg,IMG/right_2021_02_08_17_31_00_689.jpg,-0.6000001,1,0,30.13143
IMG/center_2021_02_08_17_31_00_762.jpg,IMG/left_2021_02_08_17_31_00_762.jpg,IMG/right_2021_02_08_17_31_00_762.jpg,0,1,0,30.18516
IMG/center_2021_02_08_17_31_00_836.jpg,IMG/left_2021_02_08_17_31_00_836.jpg,IMG/right_2021_02_08_17_31_00_836.jpg,0,1,0,30.18928
IMG/center_2021_02_08_17_31_00_920.jpg,IMG/left_2021_02_08_17_31_00_920.jpg,IMG/right_2021_02_08_17_31_00_920.jpg,0,1,0,30.18977
IMG/center_2021_02_08_17_31_01_025.jpg,IMG/left_2021_02_08_17_31_01_025.jpg,IMG/right_2021_02_08_17_31_01_025.jpg,-0.25,1,0,30.17716
IMG/center_2021_02_08_17_31_01_139.jpg,IMG/left_2021_02_08_17_31_01_139.jpg,IMG/right_2021_02_08_17_31_01_139.jpg,0,1,0,30.19015
IMG/center_2021_02_08_17_31_01_220.jpg,IMG/left_2021_02_08_17_31_01_220.jpg,IMG/right_2021_02_08_17_31_01_220.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_01_291.jpg,IMG/left_2021_02_08_17_31_01_291.jpg,IMG/right_2021_02_08_17_31_01_291.jpg,0,1,0,30.19021
IMG/center_2021_02_08_17_31_01_367.jpg,IMG/left_2021_02_08_17_31_01_367.jpg,IMG/right_2021_02_08_17_31_01_367.jpg,0,1,0,30.19023
IMG/center_2021_02_08_17_31_01_444.jpg,IMG/left_2021_02_08_17_31_01_444.jpg,IMG/right_2021_02_08_17_31_01_444.jpg,0.2,1,0,30.17985
IMG/center_2021_02_08_17_31_01_531.jpg,IMG/left_2021_02_08_17_31_01_531.jpg,IMG/right_2021_02_08_17_31_01_531.jpg,0.4,1,0,30.15794
IMG/center_2021_02_08_17_31_01_642.jpg,IMG/left_2021_02_08_17_31_01_642.jpg,IMG/right_2021_02_08_17_31_01_642.jpg,0,1,0,30.184
IMG/center_2021_02_08_17_31_01_711.jpg,IMG/left_2021_02_08_17_31_01_711.jpg,IMG/right_2021_02_08_17_31_01_711.jpg,0,1,0,30.18936
IMG/center_2021_02_08_17_31_01_784.jpg,IMG/left_2021_02_08_17_31_01_784.jpg,IMG/right_2021_02_08_17_31_01_784.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_01_855.jpg,IMG/left_2021_02_08_17_31_01_855.jpg,IMG/right_2021_02_08_17_31_01_855.jpg,-0.2,1,0,30.17596
IMG/center_2021_02_08_17_31_01_927.jpg,IMG/left_2021_02_08_17_31_01_927.jpg,IMG/right_2021_02_08_17_31_01_927.jpg,-0.35,1,0,30.15988
IMG/center_2021_02_08_17_31_02_026.jpg,IMG/left_2021_02_08_17_31_02_026.jpg,IMG/right_2021_02_08_17_31_02_026.jpg,0,1,0,30.18943
IMG/center_2021_02_08_17_31_02_115.jpg,IMG/left_2021_02_08_17_31_02_115.jpg,IMG/right_2021_02_08_17_31_02_115.jpg,0,1,0,30.19187
IMG/center_2021_02_08_17_31_02_205.jpg,IMG/left_2021_02_08_17_31_02_205.jpg,IMG/right_2021_02_08_17_31_02_205.jpg,0,1,0,30.18993
IMG/center_2021_02_08_17_31_02_274.jpg,IMG/left_2021_02_08_17_31_02_274.jpg,IMG/right_2021_02_08_17_31_02_274.jpg,0,1,0,30.19024
IMG/center_2021_02_08_17_31_02_396.jpg,IMG/left_2021_02_08_17_31_02_396.jpg,IMG/right_2021_02_08_17_31_02_396.jpg,-0.3,1,0,30.16973
IMG/center_2021_02_08_17_31_02_517.jpg,IMG/left_2021_02_08_17_31_02_517.jpg,IMG/right_2021_02_08_17_31_02_517.jpg,0,1,0,30.19004
IMG/center_2021_02_08_17_31_02_586.jpg,IMG/left_2021_02_08_17_31_02_586.jpg,IMG/right_2021_02_08_17_31_02_586.jpg,0,1,0,30.19022
IMG/center_2021_02_08_17_31_02_708.jpg,IMG/left_2021_02_08_17_31_02_708.jpg,IMG/right_2021_02_08_17_31_02_708.jpg,-0.3,1,0,30.17081
IMG/center_2021_02_08_17_31_02_776.jpg,IMG/left_2021_02_08_17_31_02_776.jpg,IMG/right_2021_02_08_17_31_02_776.jpg,0,1,0,30.18983
IMG/center_2021_02_08_17_31_02_918.jpg,IMG/left_2021_02_08_17_31_02_918.jpg,IMG/right_2021_02_08_17_31_02_918.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_03_027.jpg,IMG/left_2021_02_08_17_31_03_027.jpg,IMG/right_2021_02_08_17_31_03_027.jpg,-0.1,1,0,30.18816
IMG/center_2021_02_08_17_31_03_123.jpg,IMG/left_2021_02_08_17_31_03_123.jpg,IMG/right_2021_02_08_17_31_03_123.jpg,0,1,0,30.19086
IMG/center_2021_02_08_17_31_03_237.jpg,IMG/left_2021_02_08_17_31_03_237.jpg,IMG/right_2021_02_08_17_31_03_237.jpg,0,1,0,30.19025
IMG/center_2021_02_08_17_31_03_305.jpg,IMG/left_2021_02_08_17_31_03_305.jpg,IMG/right_2021_02_08_17_31_03_305.jpg,0,1,0,30.19036
IMG/center_2021_02_08_17_31_03_429.jpg,IMG/left_2021_02_08_17_31_03_429.jpg,IMG/right_2021_02_08_17_31_03_429.jpg,-0.1,1,0,30.18796
IMG/center_2021_02_08_17_31_03_560.jpg,IMG/left_2021_02_08_17_31_03_560.jpg,IMG/right_2021_02_08_17_31_03_560.jpg,0,1,0,30.19023
IMG/center_2021_02_08_17_31_03_626.jpg,IMG/left_2021_02_08_17_31_03_626.jpg,IMG/right_2021_02_08_17_31_03_626.jpg,0,1,0,30.19048
IMG/center_2021_02_08_17_31_03_745.jpg,IMG/left_2021_02_08_17_31_03_745.jpg,IMG/right_2021_02_08_17_31_03_745.jpg,0,1,0,30.19012
IMG/center_2021_02_08_17_31_03_816.jpg,IMG/left_2021_02_08_17_31_03_816.jpg,IMG/right_2021_02_08_17_31_03_816.jpg,-0.2,1,0,30.18009
IMG/center_2021_02_08_17_31_03_959.jpg,IMG/left_2021_02_08_17_31_03_959.jpg,IMG/right_2021_02_08_17_31_03_959.jpg,0,1,0,30.18936
IMG/center_2021_02_08_17_31_04_033.jpg,IMG/left_2021_02_08_17_31_04_033.jpg,IMG/right_2021_02_08_17_31_04_033.jpg,0,1,0,30.19006
IMG/center_2021_02_08_17_31_04_133.jpg,IMG/left_2021_02_08_17_31_04_133.jpg,IMG/right_2021_02_08_17_31_04_133.jpg,0,1,0,30.19024
IMG/center_2021_02_08_17_31_04_202.jpg,IMG/left_2021_02_08_17_31_04_202.jpg,IMG/right_2021_02_08_17_31_04_202.jpg,-0.15,1,0,30.18537
IMG/center_2021_02_08_17_31_04_271.jpg,IMG/left_2021_02_08_17_31_04_271.jpg,IMG/right_2021_02_08_17_31_04_271.jpg,-0.35,1,0,30.16498
IMG/center_2021_02_08_17_31_04_401.jpg,IMG/left_2021_02_08_17_31_04_401.jpg,IMG/right_2021_02_08_17_31_04_401.jpg,0,1,0,30.18968
IMG/center_2021_02_08_17_31_04_474.jpg,IMG/left_2021_02_08_17_31_04_474.jpg,IMG/right_2021_02_08_17_31_04_474.jpg,0,1,0,30.19024
IMG/center_2021_02_08_17_31_04_603.jpg,IMG/left_2021_02_08_17_31_04_603.jpg,IMG/right_2021_02_08_17_31_04_603.jpg,-0.15,1,0,30.18512
IMG/center_2021_02_08_17_31_04_729.jpg,IMG/left_2021_02_08_17_31_04_729.jpg,IMG/right_2021_02_08_17_31_04_729.jpg,0,1,0,30.18895
IMG/center_2021_02_08_17_31_04_857.jpg,IMG/left_2021_02_08_17_31_04_857.jpg,IMG/right_2021_02_08_17_31_04_857.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_05_008.jpg,IMG/left_2021_02_08_17_31_05_008.jpg,IMG/right_2021_02_08_17_31_05_008.jpg,-0.2,1,0,30.18083
IMG/center_2021_02_08_17_31_05_111.jpg,IMG/left_2021_02_08_17_31_05_111.jpg,IMG/right_2021_02_08_17_31_05_111.jpg,0,1,0,30.18884
IMG/center_2021_02_08_17_31_05_226.jpg,IMG/left_2021_02_08_17_31_05_226.jpg,IMG/right_2021_02_08_17_31_05_226.jpg,0,1,0,30.19004
IMG/center_2021_02_08_17_31_05_294.jpg,IMG/left_2021_02_08_17_31_05_294.jpg,IMG/right_2021_02_08_17_31_05_294.jpg,0,1,0,30.19027
IMG/center_2021_02_08_17_31_05_360.jpg,IMG/left_2021_02_08_17_31_05_360.jpg,IMG/right_2021_02_08_17_31_05_360.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_05_488.jpg,IMG/left_2021_02_08_17_31_05_488.jpg,IMG/right_2021_02_08_17_31_05_488.jpg,0.15,1,0,30.18388
IMG/center_2021_02_08_17_31_05_600.jpg,IMG/left_2021_02_08_17_31_05_600.jpg,IMG/right_2021_02_08_17_31_05_600.jpg,0.45,1,0,30.15123
IMG/center_2021_02_08_17_31_05_689.jpg,IMG/left_2021_02_08_17_31_05_689.jpg,IMG/right_2021_02_08_17_31_05_689.jpg,0,1,0,30.18828
IMG/center_2021_02_08_17_31_05_782.jpg,IMG/left_2021_02_08_17_31_05_782.jpg,IMG/right_2021_02_08_17_31_05_782.jpg,0,1,0,30.18997
IMG/center_2021_02_08_17_31_05_877.jpg,IMG/left_2021_02_08_17_31_05_877.jpg,IMG/right_2021_02_08_17_31_05_877.jpg,0,1,0,30.19026
IMG/center_2021_02_08_17_31_05_979.jpg,IMG/left_2021_02_08_17_31_05_979.jpg,IMG/right_2021_02_08_17_31_05_979.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_06_092.jpg,IMG/left_2021_02_08_17_31_06_092.jpg,IMG/right_2021_02_08_17_31_06_092.jpg,-0.3,1,0,30.16878
IMG/center_2021_02_08_17_31_06_183.jpg,IMG/left_2021_02_08_17_31_06_183.jpg,IMG/right_2021_02_08_17_31_06_183.jpg,0,1,0,30.18907
IMG/center_2021_02_08_17_31_06_267.jpg,IMG/left_2021_02_08_17_31_06_267.jpg,IMG/right_2021_02_08_17_31_06_267.jpg,0,1,0,30.18955
IMG/center_2021_02_08_17_31_06_350.jpg,IMG/left_2021_02_08_17_31_06_350.jpg,IMG/right_2021_02_08_17_31_06_350.jpg,0,1,0,30.1902
IMG/center_2021_02_08_17_31_06_452.jpg,IMG/left_2021_02_08_17_31_06_452.jpg,IMG/right_2021_02_08_17_31_06_452.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_06_553.jpg,IMG/left_2021_02_08_17_31_06_553.jpg,IMG/right_2021_02_08_17_31_06_553.jpg,0,1,0,30.19031
IMG/center_2021_02_08_17_31_06_673.jpg,IMG/left_2021_02_08_17_31_06_673.jpg,IMG/right_2021_02_08_17_31_06_673.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_06_808.jpg,IMG/left_2021_02_08_17_31_06_808.jpg,IMG/right_2021_02_08_17_31_06_808.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_06_930.jpg,IMG/left_2021_02_08_17_31_06_930.jpg,IMG/right_2021_02_08_17_31_06_930.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_07_066.jpg,IMG/left_2021_02_08_17_31_07_066.jpg,IMG/right_2021_02_08_17_31_07_066.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_07_165.jpg,IMG/left_2021_02_08_17_31_07_165.jpg,IMG/right_2021_02_08_17_31_07_165.jpg,0,1,0,30.19029
IMG/center_2021_02_08_17_31_07_298.jpg,IMG/left_2021_02_08_17_31_07_298.jpg,IMG/right_2021_02_08_17_31_07_298.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_07_410.jpg,IMG/left_2021_02_08_17_31_07_410.jpg,IMG/right_2021_02_08_17_31_07_410.jpg,0,1,0,30.19028
IMG/center_2021_02_08_17_31_07_483.jpg,IMG/left_2021_02_08_17_31_07_483.jpg,IMG/right_2021_02_08_17_31_07_483.jpg,0,1,0,30.1903
IMG/center_2021_02_08_17_31_07_553.jpg,IMG/left_2021_02_08_17_31_07_553.jpg,IMG/right_2021_02_08_17_31_07_553.jpg,-0.2,1,0,30.17983
IMG/center_2021_02_08_17_31_07_620.jpg,IMG/left_2021_02_08_17_31_07_620.jpg,IMG/right_2021_02_08_17_31_07_620.jpg,-0.35,1,0,30.16348
IMG/center_2021_02_08_17_31_07_706.jpg,IMG/left_2021_02_08_17_31_07_706.jpg,IMG/right_2021_02_08_17_31_07_706.jpg,0,1,0,30.18951
IMG/center_2021_02_08_17_31_07_824.jpg,IMG/left_2021_02_08_17_31_07_824.jpg,IMG/right_2021_02_08_17_31_07_824.jpg,0,1,0,30.19019
